"Library Name";"Library Type";"Library Language";"title";"originalTitle";"SeasonNames";"SeasonNumbers";"SeasonRatingKeys";"year";"tvdbid";"imdbid";"tmdbid";"ratingKey";"Path";"RootFoldername";"MultipleVersions";"PlexPosterUrl";"PlexBackgroundUrl";"PlexSeasonUrls"
"Movies";"movie";"en";"Fantastic Beasts: The Crimes of Grindelwald";;;;;"2018";"5";"tt4123430";"338952";"43048";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43048/thumb/1728225342";"/library/metadata/43048/art/1728225342";
"Movies";"movie";"en";"Fantastic Beasts: The Secrets of Dumbledore";;;;;"2022";"17657";"tt4123432";"338953";"43091";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43091/thumb/1728225343";"/library/metadata/43091/art/1728225343";
"Movies";"movie";"en";"Fantastic Four";;;;;"2005";"900";"tt0120667";"9738";"39466";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39466/thumb/1728225345";"/library/metadata/39466/art/1728225345";
"Movies";"movie";"en";"Fantastic Four";;;;;"2015";"1295";"tt1502712";"166424";"39467";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39467/thumb/1728225344";"/library/metadata/39467/art/1728225344";
"Movies";"movie";"en";"Fantastic Four: Rise of the Silver Surfer";"4: Rise of the Silver Surfer";;;;"2007";"811";"tt0486576";"1979";"39479";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39479/thumb/1728225346";"/library/metadata/39479/art/1728225346";
"Movies";"movie";"en";"Fast & Furious";;;;;"2009";"39824";"tt1013752";"13804";"41678";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41678/thumb/1728225346";"/library/metadata/41678/art/1728225346";
"Movies";"movie";"en";"Fast & Furious 6";"Furious 6";;;;"2013";"39780";"tt1905041";"82992";"41687";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41687/thumb/1728225347";"/library/metadata/41687/art/1728225347";
"Movies";"movie";"en";"Fast & Furious Presents: Hobbs & Shaw";;;;;"2019";"10677";"tt6806448";"384018";"41689";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41689/thumb/1728225347";"/library/metadata/41689/art/1728225347";
"Movies";"movie";"en";"The Fast and the Furious";;;;;"2001";"41146";"tt0232500";"9799";"41783";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41783/thumb/1728225348";"/library/metadata/41783/art/1728225348";
"Movies";"movie";"en";"The Fast and the Furious: Tokyo Drift";;;;;"2006";"26328";"tt0463985";"9615";"41784";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41784/thumb/1728225348";"/library/metadata/41784/art/1728225348";
"Movies";"movie";"en";"Fast Five";;;;;"2011";"32308";"tt1596343";"51497";"41741";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41741/thumb/1728225348";"/library/metadata/41741/art/1728225348";
"Movies";"movie";"en";"Father Stu";;;;;"2022";"332934";"tt14439896";"809140";"15117";"/data/Movies/";"Father Stu (2022)";"False";"/library/metadata/15117/thumb/1728225349";"/library/metadata/15117/art/1728225349";
"Movies";"movie";"en";"Fearless";;;;;"2020";"137361";"tt8675288";"726664";"14692";"/data/Movies/";"Fearless (2020)";"False";"/library/metadata/14692/thumb/1728225349";"/library/metadata/14692/art/1728225349";
"Movies";"movie";"en";"FernGully: The Last Rainforest";;;;;"1992";"5492";"tt0104254";"13225";"38163";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38163/thumb/1728225351";"/library/metadata/38163/art/1728225351";
"Movies";"movie";"en";"Ferrari";;;;;"2023";"45990";"tt3758542";"365620";"14700";"/data/Movies/";"Ferrari (2023)";"False";"/library/metadata/14700/thumb/1728225351";"/library/metadata/14700/art/1728225351";
"Movies";"movie";"en";"A Few Good Men";;;;;"1992";"1668";"tt0104257";"881";"15331";"/data/Movies/";"A Few Good Men (1992)";"False";"/library/metadata/15331/thumb/1728225353";"/library/metadata/15331/art/1728225353";
"Movies";"movie";"en";"The Fifth Element";"Le cinquième élément";;;;"1997";"305";"tt0119116";"18";"13042";"/data/Movies/";"The Fifth Element (1997)";"False";"/library/metadata/13042/thumb/1728225354";"/library/metadata/13042/art/1728225354";
"Movies";"movie";"en";"Final Destination";;;;;"2000";"1274";"tt0195714";"9532";"40601";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40601/thumb/1728225354";"/library/metadata/40601/art/1728225354";
"Movies";"movie";"en";"The Final Destination";;;;;"2009";"2960";"tt1144884";"19912";"40609";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40609/thumb/1728225355";"/library/metadata/40609/art/1728225355";
"Movies";"movie";"en";"Final Destination 2";;;;;"2003";"2362";"tt0309593";"9358";"40603";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40603/thumb/1728225357";"/library/metadata/40603/art/1728225357";
"Movies";"movie";"en";"Final Destination 3";;;;;"2006";"2159";"tt0414982";"9286";"40606";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40606/thumb/1728225357";"/library/metadata/40606/art/1728225357";
"Movies";"movie";"en";"Final Destination 5";;;;;"2011";"2099";"tt1622979";"55779";"40607";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40607/thumb/1728225358";"/library/metadata/40607/art/1728225358";
"Movies";"movie";"en";"Finch";;;;;"2021";"124045";"tt3420504";"522402";"13814";"/data/Movies/";"Finch (2021)";"False";"/library/metadata/13814/thumb/1728225359";"/library/metadata/13814/art/1728225359";
"Movies";"movie";"en";"Finding Nemo";;;;;"2003";"256";"tt0266543";"12";"55746";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55746/thumb/1728225360";"/library/metadata/55746/art/1728225360";
"Movies";"movie";"en";"Firestarter";;;;;"2022";"332876";"tt1798632";"532710";"39939";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39939/thumb/1728225362";"/library/metadata/39939/art/1728225362";
"Movies";"movie";"en";"First Blood";;;;;"1982";"565";"tt0083944";"1368";"56308";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/56308/thumb/1728225363";"/library/metadata/56308/art/1728225363";
"Movies";"movie";"en";"The First Purge";;;;;"2018";"141";"tt6133466";"442249";"13045";"/data/Movies/";"The First Purge (2018)";"False";"/library/metadata/13045/thumb/1728225364";"/library/metadata/13045/art/1728225364";
"Movies";"movie";"en";"First Reformed";;;;;"2018";"340";"tt6053438";"458737";"13817";"/data/Movies/";"First Reformed (2017)";"False";"/library/metadata/13817/thumb/1728225365";"/library/metadata/13817/art/1728225365";
"Movies";"movie";"en";"For Your Eyes Only";;;;;"1981";"1159";"tt0082398";"699";"43499";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43499/thumb/1728225366";"/library/metadata/43499/art/1728225366";
"Movies";"movie";"en";"Ford v Ferrari";;;;;"2019";"57613";"tt1950186";"359724";"15111";"/data/Movies/";"Ford v Ferrari (2019)";"False";"/library/metadata/15111/thumb/1728225367";"/library/metadata/15111/art/1728225367";
"Movies";"movie";"en";"Forgetting Sarah Marshall";;;;;"2008";"1519";"tt0800039";"9870";"14730";"/data/Movies/";"Forgetting Sarah Marshall (2008)";"False";"/library/metadata/14730/thumb/1728225368";"/library/metadata/14730/art/1728225368";
"Movies";"movie";"en";"Forrest Gump";;;;;"1994";"294";"tt0109830";"13";"14743";"/data/Movies/";"Forrest Gump (1994)";"False";"/library/metadata/14743/thumb/1728225369";"/library/metadata/14743/art/1728225369";
"Movies";"movie";"en";"The Fountain";;;;;"2006";"1595";"tt0414993";"1381";"13046";"/data/Movies/";"The Fountain (2006)";"False";"/library/metadata/13046/thumb/1728225370";"/library/metadata/13046/art/1728225370";
"Movies";"movie";"en";"Four Christmases";;;;;"2008";"5209";"tt0369436";"12193";"43874";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43874/thumb/1728225371";"/library/metadata/43874/art/1728225371";
"Movies";"movie";"en";"The Fox and the Hound";;;;;"1981";"1561";"tt0082406";"10948";"55422";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55422/thumb/1728225371";;
"Movies";"movie";"en";"The Fox and the Hound 2";;;;;"2006";"6196";"tt0465997";"9948";"55870";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55870/thumb/1728225372";;
"Movies";"movie";"en";"Fracture";;;;;"2007";"1763";"tt0488120";"6145";"13162";"/data/Movies/";"Fracture (2007)";"False";"/library/metadata/13162/thumb/1728225373";"/library/metadata/13162/art/1728225373";
"Movies";"movie";"en";"Frankenweenie";;;;;"2012";"4059";"tt1142977";"62214";"54980";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54980/thumb/1728225373";"/library/metadata/54980/art/1728225373";
"Movies";"movie";"en";"Freaky Friday";;;;;"2003";"1325";"tt0322330";"10330";"55747";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55747/thumb/1728225374";"/library/metadata/55747/art/1728225374";
"Movies";"movie";"en";"Fred Claus";;;;;"2007";"2247";"tt0486583";"5375";"13187";"/data/Movies/";"Fred Claus (2007)";"False";"/library/metadata/13187/thumb/1728225374";"/library/metadata/13187/art/1728225374";
"Movies";"movie";"en";"Freddy vs. Jason";;;;;"2003";"1658";"tt0329101";"6466";"40355";"/data/Movies/";"4. Movies - Horror";"True";"/library/metadata/40355/thumb/1728225374";"/library/metadata/40355/art/1728225374";
"Movies";"movie";"en";"Freddy's Dead: The Final Nightmare";;;;;"1991";"1104";"tt0101917";"11284";"40358";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40358/thumb/1728225375";"/library/metadata/40358/art/1728225375";
"Movies";"movie";"en";"Free Guy";;;;;"2021";"57325";"tt6264654";"550988";"13188";"/data/Movies/";"Free Guy (2021)";"False";"/library/metadata/13188/thumb/1728225376";"/library/metadata/13188/art/1728225376";
"Movies";"movie";"en";"Frenemies";;;;;"2012";"10734";"tt1865368";"84105";"54981";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54981/thumb/1728225376";"/library/metadata/54981/art/1728225376";
"Movies";"movie";"en";"The Frickert Fracas Scooby Meets Jonathan Winters";;;;;;;;;"48407";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/48407/thumb/1728225376";"/library/metadata/48407/art/1728225376";
"Movies";"movie";"en";"Friday the 13th";;;;;"1980";"1703";"tt0080761";"4488";"40570";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40570/thumb/1728225377";"/library/metadata/40570/art/1728225377";
"Movies";"movie";"en";"Friday the 13th";;;;;"2009";"1499";"tt0758746";"13207";"40572";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40572/thumb/1728225377";"/library/metadata/40572/art/1728225377";
"Movies";"movie";"en";"Friday the 13th Part 2";;;;;"1981";"4100";"tt0082418";"9725";"40577";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40577/thumb/1728225378";"/library/metadata/40577/art/1728225378";
"Movies";"movie";"en";"Friday the 13th Part VI: Jason Lives";"Jason Lives: Friday the 13th Part VI";;;;"1986";"2231";"tt0091080";"10225";"40589";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40589/thumb/1728225379";"/library/metadata/40589/art/1728225379";
"Movies";"movie";"en";"Friday the 13th Part VIII: Jason Takes Manhattan";;;;;"1989";"2393";"tt0097388";"10283";"40593";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40593/thumb/1728225380";"/library/metadata/40593/art/1728225380";
"Movies";"movie";"en";"Friday the 13th: A New Beginning";;;;;"1985";"6031";"tt0089173";"9731";"40576";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40576/thumb/1728225382";"/library/metadata/40576/art/1728225382";
"Movies";"movie";"en";"Friday the 13th: Part 3";"Friday the 13th Part III";;;;"1982";"3014";"tt0083972";"9728";"40583";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40583/thumb/1728225383";"/library/metadata/40583/art/1728225383";
"Movies";"movie";"en";"Friday the 13th: The Final Chapter";;;;;"1984";"6647";"tt0087298";"9730";"40596";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40596/thumb/1728225383";"/library/metadata/40596/art/1728225383";
"Movies";"movie";"en";"Friday the 13th: The New Blood";"Friday the 13th Part VII: The New Blood";;;;"1988";"1736";"tt0095179";"10281";"40591";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40591/thumb/1728225384";"/library/metadata/40591/art/1728225384";
"Movies";"movie";"en";"From Russia with Love";;;;;"1963";"638";"tt0057076";"657";"43504";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43504/thumb/1728225385";"/library/metadata/43504/art/1728225385";
"Movies";"movie";"en";"From Up on Poppy Hill";"コクリコ坂から";;;;"2011";"4788";"tt1798188";"83389";"44176";"/data/Movies/";"11. Movies - Studio Ghibli";"False";"/library/metadata/44176/thumb/1728225386";"/library/metadata/44176/art/1728225386";
"Movies";"movie";"en";"Frosty the Snowman";;;;;"1969";"4929";"tt0064349";"13675";"43880";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43880/thumb/1728225388";"/library/metadata/43880/art/1728225388";
"Movies";"movie";"en";"Frozen";;;;;"2013";"89";"tt2294629";"109445";"38164";"/data/Movies/";"1. Movies - Animated";"True";"/library/metadata/38164/thumb/1728225389";"/library/metadata/38164/art/1728225389";
"Movies";"movie";"en";"Frozen II";;;;;"2019";"9436";"tt4520988";"330457";"38165";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38165/thumb/1728225390";"/library/metadata/38165/art/1728225390";
"Movies";"movie";"en";"Full Metal Jacket";;;;;"1987";"694";"tt0093058";"600";"13197";"/data/Movies/";"Full Metal Jacket (1987)";"False";"/library/metadata/13197/thumb/1728225392";"/library/metadata/13197/art/1728225392";
"Movies";"movie";"en";"Fun and Fancy Free";"Fun & Fancy Free";;;;"1947";"4135";"tt0039404";"46929";"55671";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55671/thumb/1728225392";"/library/metadata/55671/art/1728225392";
"Movies";"movie";"en";"Furiosa: A Mad Max Saga";;;;;"2024";"157390";"tt12037194";"786892";"56504";"/data/Movies/";"Furiosa A Mad Max Saga (2024)";"False";"/library/metadata/56504/thumb/1728225393";"/library/metadata/56504/art/1728225393";
"Movies";"movie";"en";"Furious 7";"Fast & Furious 7";;;;"2015";"571";"tt2820852";"168259";"41755";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41755/thumb/1728225395";"/library/metadata/41755/art/1728225395";
"Movies";"movie";"en";"Futurama: Bender's Big Score";;;;;"2007";"7706";"tt0471711";"7249";"38167";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38167/thumb/1728225396";"/library/metadata/38167/art/1728225396";
"Movies";"movie";"en";"Futurama: The Beast with a Billion Backs";;;;;"2008";"3956";"tt1054485";"12889";"38168";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38168/thumb/1728225397";"/library/metadata/38168/art/1728225397";
"Movies";"movie";"en";"G-Force";;;;;"2009";"2220";"tt0436339";"19585";"55748";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55748/thumb/1728225398";"/library/metadata/55748/art/1728225398";
"Movies";"movie";"en";"G.I. Joe: Retaliation";;;;;"2013";"1127";"tt1583421";"72559";"43019";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43019/thumb/1728225398";"/library/metadata/43019/art/1728225398";
"Movies";"movie";"en";"G.I. Joe: The Rise of Cobra";;;;;"2009";"1424";"tt1046173";"14869";"43026";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43026/thumb/1728225399";"/library/metadata/43026/art/1728225399";
"Movies";"movie";"en";"Game Night";;;;;"2018";"395";"tt2704998";"445571";"13206";"/data/Movies/";"Game Night (2018)";"False";"/library/metadata/13206/thumb/1728225400";"/library/metadata/13206/art/1728225400";
"Movies";"movie";"en";"The Game Plan";;;;;"2007";"6362";"tt0492956";"13680";"55871";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55871/thumb/1728225401";"/library/metadata/55871/art/1728225401";
"Movies";"movie";"en";"Gamer";;;;;"2009";"2804";"tt1034032";"18501";"13218";"/data/Movies/";"Gamer (2009)";"False";"/library/metadata/13218/thumb/1728225401";"/library/metadata/13218/art/1728225401";
"Movies";"movie";"en";"George of the Jungle";;;;;"1997";"2919";"tt0119190";"10603";"55750";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55750/thumb/1728225402";"/library/metadata/55750/art/1728225402";
"Movies";"movie";"en";"Geppetto";;;;;"2000";"78620";"tt0200656";"30809";"55752";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55752/thumb/1728225402";"/library/metadata/55752/art/1728225402";
"Movies";"movie";"en";"Get a Clue";;;;;"2002";"8920";"tt0282521";"26189";"55755";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55755/thumb/1728225403";"/library/metadata/55755/art/1728225403";
"Movies";"movie";"en";"Get Shorty";;;;;"1995";"2191";"tt0113161";"8012";"13238";"/data/Movies/";"Get Shorty (1995)";"False";"/library/metadata/13238/thumb/1728225403";"/library/metadata/13238/art/1728225403";
"Movies";"movie";"en";"Get Smart";;;;;"2008";"1661";"tt0425061";"11665";"13239";"/data/Movies/";"Get Smart (2008)";"False";"/library/metadata/13239/thumb/1728225403";"/library/metadata/13239/art/1728225403";
"Movies";"movie";"en";"Ghiblies: Episode 2";"ギブリーズ episode2";;;;"2002";"30287";"tt0412769";"40576";"40714";"/data/Movies/";"11. Movies - Studio Ghibli";"False";"/library/metadata/40714/thumb/1728225404";"/library/metadata/40714/art/1728225404";
"Movies";"movie";"en";"Ghost in the Shell";"GHOST IN THE SHELL";;;;"1995";"4549";"tt0113568";"9323";"38208";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38208/thumb/1728225406";"/library/metadata/38208/art/1728225406";
"Movies";"movie";"en";"The Ghost of the Red Baron Scooby Meets the Three Stooges";;;;;;;;;"48408";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/48408/thumb/1728225406";"/library/metadata/48408/art/1728225406";
"Movies";"movie";"en";"Ghost Rider";;;;;"2007";"1322";"tt0259324";"1250";"39480";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39480/thumb/1728225404";"/library/metadata/39480/art/1728225404";
